Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Max,Fwd Header Length,Bwd Header Length,Packet Length Mean,Average Packet Size,Label
53,0.021462751247470675,3,2,448.5,163.0,244,55.0,149.5,97.0,66.0,81.5,28491.22150973369,232.9617457868658,0.0042925502494941346,0.01945634536269232,60,40,122.3,134.53,BENIGN
80,2.224105299378171,8,27,5028.0,3280.5,1203,54.0,628.5,189.0,54.0,121.5,3735.6594592544434,15.736664990540474,0.06354586569651917,1.3006205190127527,160,540,237.38571428571427,261.12428571428575,BENIGN
443,2.4699057094892054,13,36,1612.0,19962.0,194,54.0,124.0,1055.0,54.0,554.5,8734.746398258929,19.838814012917748,0.05040623896916746,2.1901234776023286,260,720,440.2857142857143,484.31428571428575,BENIGN
53,0.03994911540977227,2,2,144.0,250.0,104,40.0,72.0,210.0,40.0,125.0,9862.546290665063,100.12737350928997,0.009987278852443068,0.02245141277439162,40,40,98.5,108.35000000000001,BENIGN
22,1.0718175512542143,29,10,928.0,420.0,64,0.0,32.0,64.0,20.0,42.0,1257.6767365141613,36.386789854638195,0.027482501314210622,0.5568040727468346,580,200,34.56410256410256,34.56410256410256,SSH-Patator
80,3.28173257998084,36,12,21240.0,7914.0,1140,40.0,590.0,1279.0,40.0,659.5,8883.722024714827,14.626420291771684,0.06836942874960084,2.9650187753639172,720,240,607.375,668.1125000000001,BENIGN
53,0.12184324763393031,3,1,310.5,115.5,146,61.0,103.5,186.0,45.0,115.5,3496.29551306682,32.82906585039268,0.030460811908482578,0.1111130664711121,60,20,106.5,117.15,BENIGN
53,0.07856784196177527,3,2,402.0,226.0,212,56.0,134.0,177.0,49.0,113.0,7993.092139472709,63.63926862637508,0.015713568392355055,0.04485947227148806,60,40,125.6,138.16,BENIGN
53,0.05432322075638683,3,2,390.0,328.0,211,49.0,130.0,281.0,47.0,164.0,13217.183922504892,92.04167076953267,0.010864644151277365,0.03734995410342103,60,40,143.6,157.96,BENIGN
64056,0.08917096126391344,48,2,1914.0630997817864,0.0,66,20.0,39.876314578787216,0.0,0.0,0.0,21465.09438332575,560.7206571657143,0.0017834192252782688,0.0802538651375221,960,40,38.28126199563573,38.28126199563573,DDoS
892,0.0011101001410722287,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,900.819631492088,0.0011101001410722287,0.0011101001410722287,20,0,0.0,0.0,PortScan
443,2.8807997224446327,18,12,3006.0,6030.0,294,40.0,167.0,1005.0,0.0,502.5,3136.629016449673,10.413774955012196,0.0960266574148211,1.707563666886387,360,240,301.2,331.32,BENIGN
8080,4.95638759166961,47,40,25074.5,13280.0,1013,54.0,533.5,610.0,54.0,332.0,7738.398034984971,17.553106650945587,0.05696997231804149,4.6941914019513975,940,800,440.85632183908046,484.94195402298857,BENIGN
443,3.6764636608912125,26,4,6955.0,506.0,535,0.0,267.5,253.0,0.0,126.5,2029.3958238638968,8.160015375407706,0.12254878869637374,2.2337249349504327,520,80,248.7,273.57,BENIGN
53,0.0010915005400209017,1,0,102.5,0.0,150,55.0,102.5,0.0,0.0,0.0,93907.42032801667,916.1699544196748,0.0010915005400209017,0.001005550581684044,20,0,102.5,112.75000000000001,BENIGN
443,0.20677316173109644,32,46,18800.0,10810.0,1135,40.0,587.5,470.0,0.0,235.0,143200.40256726884,377.2249713018227,0.002650937970911493,0.14057870004667467,640,920,379.61538461538464,417.57692307692315,BENIGN
666,0.0017131414221566513,1,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1167.4459412009467,0.0008565707110783256,0.0017131414221566513,20,20,0.0,0.0,PortScan
123,0.11887440645918469,1,1,133.0,160.0,206,60.0,133.0,261.0,59.0,160.0,2464.786228822106,16.824479377625295,0.059437203229592346,0.10713373907242013,20,20,146.5,161.15,BENIGN
80,4.1218331461220705,39,21,9360.0,2268.0,480,0.0,240.0,176.0,40.0,108.0,2821.0748925972243,14.556629992761737,0.06869721910203451,3.313583890497511,780,420,193.8,213.18000000000004,BENIGN
443,11.054729673613824,3046,6,1489528.8042525994,0.0,688,393.0,489.0114262155612,0.0,0.0,0.0,134741.31419132822,276.0809255503298,0.003622126367501253,0.18371479150507353,60920,120,488.05006692418067,488.05006692418067,DoS Hulk
16541,0.07308828862159022,15,0,391.41491569524277,0.0,94,40.0,26.094327713016185,0.0,0.0,0.0,5355.371196632714,205.23123858682075,0.004872552574772681,0.06577945975943121,300,0,26.094327713016185,26.094327713016185,DDoS
53,0.1408131072530681,1,1,106.5,122.5,161,52.0,106.5,203.0,42.0,122.5,1626.269063067,14.203223258227073,0.07040655362653404,0.11444880972511721,20,20,114.5,125.95000000000002,BENIGN
123,0.04914290817284329,2,1,162.0,175.5,109,53.0,81.0,290.0,61.0,175.5,6867.725426687402,61.046448237221355,0.016380969390947762,0.04108242840724047,40,20,112.5,123.75000000000001,BENIGN
22,1.8804503546918048,27,9,432.0,144.0,32,0.0,16.0,32.0,0.0,16.0,306.3096021454941,19.144350134093383,0.052234732074772354,0.33938180767210807,540,180,16.0,16.0,SSH-Patator
53,0.0008016859729283305,1,0,77.0,0.0,107,47.0,77.0,0.0,0.0,0.0,96047.58296910315,1247.37120739095,0.0008016859729283305,0.0005450120363540802,20,0,77.0,84.7,BENIGN
53,0.10543194257778822,2,1,299.0,112.0,232,67.0,149.5,159.0,65.0,112.0,3898.2493346052324,28.454374705147682,0.03514398085926274,0.09757294022040552,40,20,137.0,150.70000000000002,BENIGN
21,0.639677961690991,12,13,888.0,546.0,128,20.0,74.0,64.0,20.0,42.0,2241.753016172725,39.082165553917804,0.02558711846763964,0.5427355554310496,240,260,57.36,57.36,FTP-Patator
80,2.6500266453252954,30,39,11355.0,5889.0,717,40.0,378.5,262.0,40.0,151.0,6507.104383429046,26.037474046427985,0.03840618326558399,2.29380099674761,600,780,249.91304347826087,274.90434782608696,BENIGN
42423,0.047166478295867016,23,2,1122.4764180409607,8.0,86,0.0,48.80332252352002,40.0,0.0,4.0,23967.793629825002,530.0374525140377,0.0018866591318346807,0.042449830466280314,460,40,45.219056721638424,45.219056721638424,DDoS
63560,0.09715649760172951,19,2,499.40072070951885,0.0,80,0.0,26.28424845839573,0.0,0.0,0.0,5140.1680076683715,216.14612010907,0.0046264998857966436,0.08744084784155656,380,40,23.78098670045328,23.78098670045328,DDoS
443,2.8352394924719984,23,45,8958.5,14917.5,779,0.0,389.5,663.0,0.0,331.5,8421.158093838101,23.983864566132976,0.04169469841870586,2.3879696194795463,460,900,351.11764705882354,386.2294117647059,BENIGN
45416,0.02577506937276159,24,0,1147.0963294365442,0.0,83,0.0,47.79568039318934,0.0,0.0,0.0,44504.10250490985,931.1323144434507,0.0010739612238650663,0.02319756243548543,480,0,47.79568039318934,47.79568039318934,DDoS
53,0.0012798125695434937,1,0,86.0,0.0,118,54.0,86.0,0.0,0.0,0.0,67197.3397094201,781.3644152258153,0.0012798125695434937,0.0008413913455542344,20,0,86.0,94.60000000000001,BENIGN
443,2.1924947630114713,14,32,5887.0,20352.0,787,54.0,420.5,1218.0,54.0,636.0,11967.64546153797,20.980665849717848,0.04766292963068416,1.9771079798489868,280,640,570.4130434782609,627.454347826087,BENIGN
22,2.0750996372060664,16,24,416.0,1776.0,32,20.0,26.0,128.0,20.0,74.0,1056.3348191566017,19.27618283132485,0.05187749093015166,0.6062238026080347,320,480,54.8,54.8,SSH-Patator
40527,0.0306242165510273,23,2,723.6261206627919,0.0,58,40.0,31.462005246208342,0.0,0.0,0.0,23629.212504328298,816.3474144177369,0.001224968662041092,0.02756179489592457,460,40,28.945044826511676,28.945044826511676,DDoS
35214,0.042171258130916094,28,0,875.6012293366699,0.0,75,0.0,31.27147247630964,40.0,0.0,4.0,20762.98569557638,663.9593230317445,0.0015061163618184318,0.037954132317824484,560,0,31.27147247630964,31.27147247630964,DDoS
80,22.892947844339744,16,27,5744.0,15619.5,678,40.0,359.0,1117.0,40.0,578.5,933.191310497049,1.878307690751661,0.5323941359148777,17.215616348223154,320,540,496.8255813953488,546.5081395348838,BENIGN
505,0.001423048350923469,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,702.7168116607302,0.001423048350923469,0.001423048350923469,20,0,0.0,0.0,PortScan
21,2.8721704339640173,23,9,598.0,666.0,32,20.0,26.0,128.0,20.0,74.0,440.0853044975796,11.141400113862776,0.08975532606137554,0.3702038515891073,460,180,39.5,39.5,FTP-Patator
80,3.7108128671813887,7,37,4714.5,26103.5,1293,54.0,673.5,1371.0,40.0,705.5,8304.918922901208,11.857240333819622,0.08433665607230428,2.17788351424684,140,740,700.4090909090909,770.45,BENIGN
780,0.00036341743266020816,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5503.313325835916,0.00018170871633010408,0.00036341743266020816,40,0,0.0,0.0,PortScan
123,0.03922119161081841,3,1,280.5,113.5,129,58.0,93.5,171.0,56.0,113.5,10045.589739076737,101.98568263022067,0.009805297902704603,0.020123011930554786,60,20,98.5,108.35000000000001,BENIGN
53,0.004559939459162437,1,0,93.0,0.0,141,45.0,93.0,0.0,0.0,0.0,20395.007616412982,219.30115716573098,0.004559939459162437,0.0035339864880200352,20,0,93.0,102.30000000000001,BENIGN
11318,0.05696120471513193,7,1,248.44253686577417,0.0,69,20.0,35.49179098082488,0.0,0.0,0.0,4361.609592147102,140.44646773200662,0.007120150589391491,0.05126508424361874,140,20,31.05531710822177,31.05531710822177,DDoS
24082,0.05781254517075024,20,2,625.0381625261119,8.0,97,40.0,31.251908126305597,40.0,0.0,4.0,10949.840742289134,380.54024321231077,0.0026278429623068293,0.05203129065367522,400,40,28.77446193300509,28.77446193300509,DDoS
14839,0.004780522687901004,12,1,285.95772319405376,0.0,80,20.0,23.829810266171148,0.0,0.0,0.0,59817.25051065701,2719.367911986198,0.00036773251445392337,0.004302470419110904,240,20,21.996747938004134,21.996747938004134,DDoS
80,0.010568630712301727,2,1,154.0,137.0,102,52.0,77.0,233.0,41.0,137.0,27534.314323356986,283.85891055007204,0.0035228769041005755,0.009857159590835761,40,20,97.0,106.7,BENIGN
80,18.99363671872102,2766,6,1208790.0070677295,0.0,1070,349.0,437.0173561343924,0.0,0.0,0.0,63641.840947515295,145.94361475113328,0.006851961298239907,0.34038704437727774,55320,120,436.07143112111453,436.07143112111453,DoS Hulk
443,7.82535538223789,10,47,7475.0,28787.5,1495,0.0,747.5,1225.0,0.0,612.5,4633.974845705943,7.284014235235816,0.1372869365304893,4.419173152987108,200,940,636.1842105263158,699.8026315789475,BENIGN
21,2.4902267571955248,13,21,546.0,1344.0,64,20.0,42.0,128.0,0.0,64.0,758.9670276165951,13.653375099981076,0.0732419634469272,0.947597795552485,260,420,55.588235294117645,55.588235294117645,FTP-Patator
443,6.064016923583852,25,48,12000.0,17808.0,920,40.0,480.0,742.0,0.0,371.0,4915.55356385506,12.038224978576872,0.08306872498060071,4.854483229341006,500,960,408.32876712328766,449.1616438356165,BENIGN
80,8.985683894696077,35,21,19827.5,10794.0,1093,40.0,566.5,988.0,40.0,514.0,3407.80961792733,6.232135545415165,0.16045864097671567,7.143429280432268,700,420,546.8125,601.4937500000001,BENIGN
443,0.05885233949663789,3,2,268.5,184.0,112,67.0,89.5,143.0,41.0,92.0,7688.734277519255,84.95838980684259,0.011770467899327577,0.047649172604358324,60,40,90.5,99.55000000000001,BENIGN
53,0.04557742105709088,2,2,204.0,269.0,139,65.0,102.0,216.0,53.0,134.5,10377.945680768422,87.76275417140315,0.01139435526427272,0.03070967977036581,40,40,118.25,130.07500000000002,BENIGN
53,0.05827021799808273,1,1,144.0,163.0,226,62.0,144.0,284.0,42.0,163.0,5268.557601931423,34.32285082691481,0.029135108999041363,0.053183946683905,20,20,153.5,168.85000000000002,BENIGN
21,0.7038657372771511,10,23,320.0,598.0,64,0.0,32.0,32.0,20.0,26.0,1304.2260070098175,46.88394142845749,0.021329264765974274,0.2392282630424757,200,460,27.818181818181817,27.818181818181817,FTP-Patator
443,49.08158110389365,2586,2,1200861.5713515168,0.0,1019,374.0,464.37029054583013,0.0,0.0,0.0,24466.64399033087,52.72853770789983,0.018965062250345305,0.2758819754898102,51720,40,464.0114263336618,464.0114263336618,DoS Hulk
1863,0.0438264233515438,33,2,1122.922681768584,0.0,62,0.0,34.02796005359345,0.0,0.0,0.0,25622.047064194863,798.6049812747751,0.0012521835243298229,0.03944378101638942,660,40,32.08350519338811,32.08350519338811,DDoS
80,4.342937402352959,44,5,14872.0,2870.0,636,40.0,338.0,1148.0,0.0,574.0,4085.253448596235,11.282686223718606,0.08863137555822365,2.8912543497444307,880,100,362.0816326530612,398.28979591836736,BENIGN
443,34.6254360067194,3603,5,1651410.4733507787,0.0,750,222.0,458.3431788372963,0.0,0.0,0.0,47693.56472595195,104.20085394158887,0.009596850334456595,0.15426999093955637,72060,100,457.70800259167925,457.70800259167925,DoS Hulk
80,18.16084094558613,49,8,11294.5,1616.0,407,54.0,230.5,350.0,54.0,202.0,710.897696790732,3.1386211778840267,0.3186112446594058,11.184361004890532,980,160,226.5,249.15000000000003,BENIGN
443,6.965455241721186,37,41,20220.5,28044.0,1053,40.0,546.5,1328.0,40.0,684.0,6929.123556908205,11.198119475781164,0.08930070822719469,5.49718948920117,740,820,618.775641025641,680.6532051282052,BENIGN
32892,0.019116239433305184,20,2,968.8615521230404,0.0,85,0.0,48.443077606152016,0.0,0.0,0.0,50682.64370214184,1150.8539677354427,0.0008689199742411447,0.017204615489974664,400,40,44.039161460138196,44.039161460138196,DDoS
443,53.51689937291877,4239,4,1520260.3453594868,120.0,836,237.0,358.63655233769447,60.0,0.0,30.0,28409.350376693288,79.28336749171031,0.012612985946952338,0.4886804744726584,84780,80,358.32673706327756,358.32673706327756,DoS Hulk
80,9.294186996527255,17,25,10769.5,18600.0,1267,0.0,633.5,1448.0,40.0,744.0,3159.985914956717,4.51895362291432,0.22129016658398226,4.8054341219116035,340,500,699.2738095238095,769.2011904761905,BENIGN
576,0.001601615173170362,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,624.3697092482722,0.001601615173170362,0.001601615173170362,20,0,0.0,0.0,PortScan
443,0.09445860028600599,1,1,109.0,71.0,169,49.0,109.0,101.0,41.0,71.0,1905.5967318485339,21.173297020539266,0.04722930014300299,0.07319281827442374,20,20,90.0,99.00000000000001,BENIGN
443,23.9160046522434,2631,4,931658.347142103,0.0,666,331.0,354.1080756906511,0.0,0.0,0.0,38955.4342662628,110.17726573961124,0.009076282600471879,0.2906168132180058,52620,80,353.570530224707,353.570530224707,DoS Hulk
443,1.5476128744889215,24,8,3744.0,3684.0,272,40.0,156.0,881.0,40.0,460.5,4799.649914034863,20.677005553192735,0.048362902327778796,0.836813141346765,480,160,232.125,255.33750000000003,BENIGN
443,44.43761413585746,3539,2,1534210.7517728994,0.0,827,383.0,433.51532968999703,0.0,0.0,0.0,34525.04779132413,79.68474610662564,0.01254945330015743,0.4468849365381955,70780,40,433.27047494292555,433.27047494292555,DoS Hulk
80,0.05663221802282217,1,2,138.5,326.0,210,67.0,138.5,269.0,57.0,163.0,8202.044988116331,52.97337990172012,0.01887740600760739,0.05344733405580853,20,40,154.83333333333334,170.3166666666667,BENIGN
58503,0.09537189957251693,19,2,416.46280913830145,0.0,52,0.0,21.91909521780534,0.0,0.0,0.0,4366.7244859859375,220.1906441428531,0.004541519027262711,0.08583470961526524,380,40,19.831562339919117,19.831562339919117,DDoS
443,59.92522070549252,4236,4,1573907.471932535,0.0,601,378.0,371.5551161313822,0.0,0.0,0.0,26264.525243346772,70.75484996271992,0.01413330677016333,0.3954098371403393,84720,80,371.20459243691863,371.20459243691863,DoS Hulk
53,0.0017193730026758215,1,0,95.5,0.0,141,50.0,95.5,0.0,0.0,0.0,55543.50327205062,581.6073641052421,0.0017193730026758215,0.0010907597286488858,20,0,95.5,105.05000000000001,BENIGN
443,49.0304282752484,4274,9,1737877.8136188085,0.0,1035,268.0,406.6162409028565,0.0,0.0,0.0,35444.883407149966,87.35391777440682,0.01144768346375167,0.40193907545157803,85480,180,405.7618056546366,405.7618056546366,DoS Hulk
7730,0.08811863182362932,47,2,1687.8779128569638,0.0,78,0.0,35.91229601823327,0.0,0.0,0.0,19154.608712437515,556.0685519729152,0.001798339424972027,0.07930676864126639,940,40,34.44648801748906,34.44648801748906,DDoS
80,0.14104973073739857,2,2,205.0,358.0,154,51.0,102.5,296.0,62.0,179.0,3991.499998310338,28.358792172719983,0.03526243268434964,0.13164314319463558,40,40,140.75,154.82500000000002,BENIGN
3306,4.064751857653305,7,12,4809.0,5238.0,1334,40.0,687.0,873.0,0.0,436.5,2471.737599697024,4.674332078654669,0.21393430829754237,3.2613106703130335,140,240,528.7894736842105,581.6684210526316,BENIGN
53,0.1344626917573727,2,2,228.0,335.0,167,61.0,114.0,284.0,51.0,167.5,4187.035025417229,29.74802859976717,0.03361567293934317,0.1175816522378608,40,40,140.75,154.82500000000002,BENIGN
80,21.975827320204104,4690,6,1850990.7100296684,0.0,958,282.0,394.6675287909741,0.0,0.0,0.0,84228.48810465066,213.68933836145493,0.004679690655920806,0.10579986667949402,93800,120,394.16326874567045,394.16326874567045,DoS Hulk
80,52.55140759396865,1899,5,701484.6163811694,150.0,828,377.0,369.3968490685463,60.0,0.0,30.0,13351.395300431426,36.231189366248735,0.027600529198512944,0.2946874246389468,37980,100,368.5055758304461,368.5055758304461,DoS Hulk
53,0.07031213073251982,1,1,64.0,136.0,85,43.0,64.0,217.0,55.0,136.0,2844.4593829880723,28.44459382988072,0.03515606536625991,0.03828220097756207,20,20,100.0,110.00000000000001,BENIGN
443,0.18284175649236106,49,9,9996.0,1588.5,368,40.0,204.0,313.0,40.0,176.5,63358.065587627345,317.2141917288088,0.003152444077454501,0.09608263577222619,980,180,199.73275862068965,219.70603448275864,BENIGN
443,7.765872654406096,27,41,10597.5,18942.0,731,54.0,392.5,870.0,54.0,462.0,3803.7579695876516,8.75625998855635,0.11420400962361907,5.144170343742377,540,820,434.40441176470586,477.8448529411765,BENIGN
80,13.076107102402553,1927,7,866728.1518598022,0.0,1151,210.0,449.7810855525699,0.0,0.0,0.0,66283.34756454793,147.90334652770275,0.006761172234954784,0.34701273866707366,38540,140,448.1531291932793,448.1531291932793,DoS Hulk
443,2.2612738287790015,16,16,3816.0,4848.0,423,54.0,238.5,606.0,0.0,303.0,3831.468745507136,14.151315772879544,0.0706648071493438,1.7611122538104662,320,320,270.75,297.82500000000005,BENIGN
16771,0.037739337908599145,46,2,1559.967741074906,0.0,49,0.0,33.912342197280566,0.0,0.0,0.0,41335.32349859952,1271.8824086487987,0.0007862362064291489,0.03396540411773923,920,40,32.49932793906054,32.49932793906054,DDoS
443,7.9185324422785435,5,10,3332.5,3315.0,1279,54.0,666.5,623.0,40.0,331.5,839.4863629664178,1.8942904015789797,0.5279021628185696,5.313830140471516,100,200,443.1666666666667,487.4833333333334,BENIGN
443,0.3458584192595794,49,21,12936.0,2751.0,488,40.0,264.0,208.0,54.0,131.0,45356.709932298436,202.39495730610636,0.0049408345608511345,0.27435161185417345,980,420,224.1,246.51000000000002,BENIGN
547,0.0009496730364136334,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2105.987980403071,0.0004748365182068167,0.0009496730364136334,40,0,0.0,0.0,PortScan
53,0.07956160235404934,2,2,265.0,238.0,201,64.0,132.5,191.0,47.0,119.0,6322.145169495816,50.27550830612975,0.019890400588512335,0.04965127332871259,40,40,125.75,138.32500000000002,BENIGN
687,0.00019760349137131375,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5060.639329094216,0.00019760349137131375,0.00019760349137131375,20,0,0.0,0.0,PortScan
53,0.08607774762519718,1,2,121.5,218.0,198,45.0,121.5,153.0,65.0,109.0,3944.1087780115145,34.852213060484665,0.028692582541732393,0.07127898166452412,20,40,113.16666666666667,124.48333333333335,BENIGN
80,7.522172811844038,8,37,2568.0,25419.0,588,54.0,321.0,1374.0,0.0,687.0,3720.60050999268,5.982314036862494,0.16715939581875638,4.070583324758258,160,740,621.9333333333333,684.1266666666667,BENIGN
443,3.3440620329729502,23,17,3956.0,8075.0,304,40.0,172.0,910.0,40.0,475.0,3597.7203417199044,11.961500595860375,0.08360155082432376,2.367544967105787,460,340,300.775,330.8525,BENIGN
80,0.030838600647876455,43,10,17092.5,6505.0,755,40.0,397.5,1247.0,54.0,650.5,765193.6049058349,1718.6253230218986,0.0005818603895825747,0.028730552648634864,860,200,445.2358490566038,489.7594339622642,BENIGN
536,0.0018078288169608285,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,553.1497178372878,0.0018078288169608285,0.0018078288169608285,20,0,0.0,0.0,PortScan
53,0.05869083885738631,2,1,308.0,107.0,246,62.0,154.0,146.0,68.0,107.0,7070.950221182122,51.11530280372618,0.019563612952462103,0.04487630254641276,40,20,138.33333333333334,152.16666666666669,BENIGN
25446,0.08975650758639142,38,1,918.0914314500036,0.0,82,20.0,24.160300827631673,0.0,0.0,0.0,10228.68933003362,434.5088846339321,0.002301448912471575,0.08078085682775228,760,20,23.540805934615477,23.540805934615477,DDoS
